AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,EXCESS_TEMPERATURE,DAILY_YIELD
26.05849193,23.3778504,0,-2.68064153,8249
25.84102367,23.00669147,0,-2.8343322,8249
25.68150633,22.6908204,0,-2.99068593,8249
25.51622313,22.42902427,0,-3.08719886,8249
25.28251947,22.43654993,0,-2.84596954,8249
25.09930633,22.31530367,0,-2.78400266,8249
24.91609843,22.040122,0,-2.87597643,8249
24.82086373,22.0092996,0,-2.81156413,8249
24.7004862,21.87760213,0,-2.82288407,8249
24.49919564,21.57032993,0,-2.92886571,8249
24.3762818,21.52067467,0,-2.85560713,8249
24.23611047,21.519643,0,-2.71646747,8249
24.14549036,21.462666,0,-2.68282436,8249
24.003129,21.26999327,0,-2.73313573,8249
23.830852,21.02411757,0,-2.80673443,8249
23.70116167,20.78639927,0,-2.9147624,8249
23.58962557,20.5728825,0,-3.01674307,8249
23.56900886,20.62210293,0,-2.94690593,8249
23.4973816,20.584137,0,-2.9132446,8249
23.228943,20.230347,0,-2.998596,8249
23.20451833,20.17994167,0,-3.02457666,8249
23.53055364,30.40324264,0.322396049,6.872689,296.25
23.96825553,33.11916907,0.364678181,9.15091354,241.3333333
24.44770507,36.010386,0.396035358,11.56268093,460.875
25.05856327,39.48617747,0.454001259,14.4276142,603.5714286
25.4833456,42.19290773,0.558310909,16.70956213,756
26.1862182,45.974644,0.630282837,19.7884258,935.625
26.82428843,48.74574721,0.676448222,21.92145878,1125.714286
27.48974807,49.733946,0.732597133,22.24419793,1335.75
27.690804,51.029305,0.772237975,23.338501,1568.857143
28.20780033,53.51720187,0.70056636,25.30940154,1257.857143
28.12987687,46.86501033,0.504322327,18.73513346,1883
28.65709027,51.68042807,0.815426971,23.0233378,2085
28.85416453,51.79728807,0.754716712,22.94312354,2303.285714
29.207837,53.29230753,0.723534329,24.08447053,2505.857143
29.59773043,56.4438975,1.038991363,26.84616707,2802.375
30.12836307,61.4558144,1.033489497,31.32745133,3074.857143
30.49429113,60.050757,0.887761896,29.55646587,3351.625
30.6761354,57.4164388,0.892777234,26.7403034,3642.857143
30.80462447,58.6477848,0.887957537,27.84316033,3857.5
30.550409,50.88379927,0.580134363,20.33339027,4073.428571
30.86417447,51.88567107,0.746643901,21.0214966,4273.375
31.3942708,54.4914426,0.800469607,23.0971718,4498
31.3498148,55.91095173,0.961819957,24.56113693,4771
31.72367836,57.42826607,0.776466954,25.70458771,5068.428571
31.688391,55.6965108,0.861283269,24.0081198,5329.625
32.05471387,56.43004773,0.741254446,24.37533386,5539.428571
31.86826353,50.85092773,0.632901332,18.9826642,5731.5
31.819928,47.85040473,0.458560692,16.03047673,5916.714286
31.7245952,46.1821414,0.613399808,14.4575462,6104.5
32.33336767,52.99154247,0.740920525,20.6581748,6303.285714
31.9338582,46.44251507,0.355912937,14.50865687,6484.428571
32.07216543,46.25483693,0.563544357,14.1826715,6624.75
32.14568913,45.1495198,0.374292961,13.00383067,6782.714286
31.60037027,40.34497667,0.273557416,8.7446064,6890.625
31.0340474,37.6285684,0.239682863,6.594521,6976.428571
30.70997933,37.02485793,0.301570481,6.3148786,7058.25
30.43691007,36.39902313,0.165297124,5.96211306,7144.285714
29.904103,31.90951321,0.070541486,2.00541021,7181.125
29.53365073,29.72202553,0.050016953,0.1883748,7201.571429
29.03817547,28.57368787,0.039089017,-0.4644876,7216.625
28.65878113,27.82638767,0.029371944,-0.83239346,7228.142857
27.72775867,26.89247027,0.021287069,-0.8352884,7236.75
27.694161,26.27160233,0.010050886,-1.42255867,7241.857143
27.57802327,25.8546652,0.001567846,-1.72335807,7243
27.19961753,25.1958414,0,-2.00377613,7243
26.84853057,24.62852907,0,-2.2200015,7243
26.45617473,24.16471133,0,-2.2914634,7243
26.02302247,23.83236693,0,-2.19065554,7243
25.76652013,23.48216953,0,-2.2843506,7243
25.5864014,23.28639527,0,-2.30000613,7243
25.35796507,23.0924662,0,-2.26549887,7243
25.09846373,22.87989927,0,-2.21856446,7243
24.8719178,22.62053027,0,-2.25138753,7243
24.68032427,22.33595993,0,-2.34436434,7243
24.47877936,22.16589129,0,-2.31288807,7243
24.40639247,22.09616913,0,-2.31022334,7243
24.36970013,22.03935133,0,-2.3303488,7243
24.26367993,21.81981607,0,-2.44386386,7243
24.19905,21.67491867,0,-2.52413133,7243
24.08873487,21.48619987,0,-2.602535,7243
24.00257387,21.37076227,0,-2.6318116,7243
23.97832627,21.3030558,0,-2.67527047,7243
23.92238064,21.19687979,0,-2.72550085,7243
23.8922364,21.12692267,0,-2.76531373,7243
23.85680547,21.1551208,0,-2.70168467,7243
23.76059347,21.23520507,0,-2.5253884,905.375
23.6751994,21.1929544,0,-2.482245,0
23.59409387,21.1975178,0,-2.39657607,0
23.48329067,21.23848887,0,-2.2448018,0
23.470836,21.83555171,0,-1.63528429,0
23.52625707,22.2376994,0,-1.28855767,0
23.54151807,22.08408613,0,-1.45743194,0
23.4903992,22.2411336,0,-1.2492656,0
23.44186193,22.39247847,0,-1.04938346,0
23.4516622,22.4551962,0,-0.996466,0
23.41087033,22.28741647,0,-1.12345386,0
23.41301193,22.12250857,0,-1.29050336,0
23.29720867,21.8402384,0,-1.45697027,0
23.0816204,21.3520304,0,-1.72959,0
23.0801798,21.29458413,0,-1.78559567,0
23.0092528,21.33285307,0,-1.67639973,0
22.94258413,21.26751513,0,-1.675069,0
23.02390747,21.39312933,0,-1.63077814,0
22.98033653,21.45325513,0,-1.5270814,0
22.94142586,21.42293871,0,-1.51848715,0
22.9109844,21.4030904,0,-1.507894,0
22.85801793,21.44707027,0,-1.41094766,0
22.8197834,21.408598,0,-1.4111854,0
22.80285227,21.3380066,0.001067307,-1.46484567,0
22.81552327,21.6110514,0.016854856,-1.20447187,1.142857143
22.98163453,22.20320013,0.040360721,-0.7784344,10.28571429
23.218327,22.82350867,0.064661082,-0.39481833,26.125
23.36693664,23.90778236,0.085898605,0.54084572,49.42857143
23.4338724,24.7448954,0.110891747,1.311023,81.375
23.82504073,28.02674967,0.279003775,4.20170894,141.8571429
24.3803284,32.1630228,0.355994999,7.7826944,239.875
24.82963867,33.83913527,0.345441543,9.0094966,342
25.08896267,35.56281313,0.392917891,10.47385046,455.125
25.26090907,37.18839533,0.358506273,11.92748626,577.2857143
25.14924186,32.83658064,0.188461807,7.68733878,653.125
25.3127442,32.38037547,0.267094077,7.06763127,724.2857143
25.96112293,35.6540122,0.37300119,9.69288927,829
26.40590207,37.5282734,0.386081257,11.12237133,953.7142857
26.92924807,39.8739748,0.438586439,12.94472673,1104
27.16653653,39.33653373,0.375921951,12.1699972,1238
27.58566273,42.06701467,0.542687413,14.48135194,1374
27.87740473,42.9675394,0.63854485,15.09013467,1563.857143
28.15413336,44.68885371,0.415651644,16.53472035,1794.571429
28.06948847,42.7483944,0.709146549,14.67890593,1929.75
28.88009853,50.2482484,0.608488516,21.36814987,2134.857143
28.86033333,44.39048453,0.553059376,15.5301512,2299.625
29.77494913,52.5911334,0.999309628,22.81618427,2586
30.58406567,60.62906307,1.047774983,30.0449974,2891.25
30.82483571,62.21209043,1.031860682,31.38725472,3196.142857
30.75217287,57.9255778,0.811755457,27.17340493,3448.5
30.91771053,54.40039267,0.762446733,23.48268214,3639.857143
31.41328527,55.8933874,0.917253122,24.48010213,3821
31.3189554,54.85740987,0.814843908,23.53845447,4094.142857
31.90281767,58.44529793,0.825664707,26.54248026,4392
31.85407093,57.85922433,0.814901278,26.0051534,4685.571429
31.63322353,53.52987267,0.693057019,21.89664914,4940.875
31.88224814,54.65764729,0.760547291,22.77539915,5157.857143
32.30898653,55.0882936,0.606578687,22.77930707,5349.857143
32.15423573,52.96810093,0.809865482,20.8138652,5566.875
32.80111693,56.02008653,0.779872403,23.2189696,5811.571429
33.00463247,55.63306693,0.727937437,22.62843446,6042.5
32.5740844,51.29624213,0.468398362,18.72215773,6218.285714
32.31323667,43.58892427,0.346549653,11.2756876,6348.625
32.0070125,43.13004007,0.318087491,11.12302757,6460.714286
31.29693813,39.07873533,0.223404308,7.7817972,6544
30.79741013,37.0259216,0.195134252,6.22851147,6615.428571
30.2077474,34.9625852,0.156285407,4.7548378,6672.875
29.84666753,33.62270493,0.135875999,3.7760374,6721.571429
29.57108153,32.47774067,0.113217219,2.90665914,6762.125
29.30183307,31.3613768,0.083773295,2.05954373,6796.142857
29.1003866,30.14926347,0.056073659,1.04887687,6818.375
28.82632671,29.09606714,0.036903589,0.26974043,6833.428571
28.51060993,28.12322593,0.021403632,-0.387384,6841.714286
28.18459053,27.25274253,0.009992764,-0.931848,6846.5
28.03802473,26.626117,0.002002581,-1.41190773,6848
27.85752767,26.235675,2.76E-05,-1.62185267,6848
27.59022627,25.9145488,0,-1.67567747,6848
27.35575367,25.7008974,0,-1.65485627,6848
27.13747547,25.58771973,0,-1.54975574,6848
26.94103807,25.36680293,0,-1.57423514,6848
26.85772929,25.15451486,0,-1.70321443,6848
26.76876207,25.0066142,0,-1.76214787,6848
26.6451172,24.92873313,0,-1.71638407,6848
26.52755747,24.90883807,0,-1.6187194,6848
26.47521973,24.95710453,0,-1.5181152,6848
26.42065647,25.20817047,0,-1.212486,6848
26.3497904,25.2258016,0,-1.1239888,6848
24.900354,24.77943313,0,-0.12092087,6848
23.9790038,23.40416887,0,-0.57483493,6848
23.55884221,22.71218,0,-0.84666221,6848
23.5472046,22.64883013,0,-0.89837447,6848
23.2145264,21.71909187,0,-1.49543453,6848
22.36105533,20.86307993,0,-1.4979754,6848
21.64112767,20.3276652,0,-1.31346247,6848
21.5649028,20.2063374,0,-1.3585654,6848
21.6055196,20.35003867,0,-1.25548093,6848
21.7191894,20.4714396,0,-1.2477498,856
21.708895,20.60203114,0,-1.10686386,0
21.62087,20.55178627,0,-1.06908373,0
21.57502653,20.51141367,0,-1.06361286,0
21.45861,20.4058044,0,-1.0528056,0
21.4710388,20.32331333,0,-1.14772547,0
21.5340616,20.32050367,0,-1.21355793,0
21.66905527,20.44411613,0,-1.22493914,0
21.74084267,20.4955098,0,-1.24533287,0
21.76986257,20.55575543,0,-1.21410714,0
21.85171307,20.58702,0,-1.26469307,0
21.8916116,20.52848733,0,-1.36312427,0
21.88433427,20.38968507,0,-1.4946492,0
21.89636627,20.63468427,0,-1.261682,0
21.96396693,20.9058836,0,-1.05808333,0
22.0309366,21.0314534,0,-0.9994832,0
22.12817387,21.08964233,0,-1.03853154,0
22.1400958,21.1670512,0,-0.9730446,0
22.049833,21.14354157,0,-0.90629143,0
21.97495927,21.07260333,0,-0.90235594,0
21.92008673,21.01280927,0,-0.90727746,0
22.34462992,22.08666242,0.045444284,-0.2579675,23.16666667
22.4054382,22.98853347,0.069788371,0.58309527,41.125
22.7378764,24.8963014,0.14642804,2.158425,74.57142857
23.20470971,27.90720493,0.229117356,4.70249522,137.375
23.51787007,30.98489829,0.269133058,7.46702822,216
23.89814073,33.29091187,0.324540905,9.39277114,303.75
24.70578207,38.03775433,0.494561593,13.33197226,428.4285714
25.81000987,43.5907308,0.589507021,17.78072093,612
26.36562707,43.806378,0.569132588,17.44075093,792.1428571
26.8544944,44.58149807,0.613795423,17.72700367,976
27.2721314,46.69365013,0.662568909,19.42151873,1174.285714
27.64303787,47.786619,0.617462953,20.14358113,1380.5
27.7038965,45.23483279,0.710976275,17.53093629,1557.857143
28.0741658,48.9580262,0.673764746,20.8838604,1761.142857
28.02329087,47.408421,0.636148061,19.38513013,1960.75
28.12365527,48.69280567,0.613675433,20.5691504,2183
28.60254713,49.08473493,0.816837565,20.4821878,2389.5
28.8662964,52.901754,0.801174743,24.0354576,2604.142857
29.49615867,56.45879507,0.968808626,26.9626364,2835.375
30.03040367,59.87759193,0.984191867,29.84718826,3119.428571
30.45237293,60.19193786,1.003704404,29.73956493,3422.375
30.6108378,58.55042527,0.962423294,27.93958747,3714.142857
31.26550907,63.3418294,1.112296618,32.07632033,4024.625
31.12965493,65.54571367,0.954939324,34.41605874,4326.142857
31.10980833,58.53033853,0.667887738,27.4205302,4564.375
31.30430727,55.53702407,0.79165527,24.2327168,4793.142857
32.266697,58.0866006,0.8927997,25.8199036,5053.625
32.17408047,59.10431307,0.936060081,26.9302326,5306
32.819391,62.57647933,0.990084947,29.75708833,5567.857143
33.13893986,60.39023079,0.781591082,27.25129093,5852.125
32.61264433,53.1639342,0.594541025,20.55128987,6056.142857
32.7458558,51.32743773,0.545487636,18.58158193,6236.5
32.59839073,48.281022,0.506232433,15.68263127,6411.428571
32.41062673,46.36569013,0.404082071,13.9550634,6562
32.6603392,46.35074433,0.485598238,13.69040513,6740.285714
33.28802473,49.761794,0.629991737,16.47376927,6934.5
33.33569327,49.51272193,0.536217651,16.17702866,7124.714286
33.42402007,48.90967671,0.49096055,15.48565664,7288.875
32.66607667,47.12369613,0.445159327,14.45761946,7434
32.16037607,43.64397813,0.389096695,11.48360206,7548.75
31.88587833,41.1847028,0.297883785,9.29882447,7661.285714
31.26597493,37.7911072,0.246215918,6.52513227,7744.5
30.80819907,35.76615827,0.208118043,4.9579592,7811.571429
30.17164893,33.8750304,0.145127319,3.70338147,7866.625
29.63169753,32.23251347,0.112240971,2.60081594,7906.142857
29.4934264,31.51618653,0.0927983,2.02276013,7937
29.02422,29.90827521,0.041247225,0.88405521,7958.625
28.4694946,27.9880758,0.005057944,-0.4814188,7965.857143
28.13610413,26.83467813,9.44E-05,-1.301426,7966
27.82643613,26.21776333,0,-1.6086728,7966
27.58875313,25.79447813,0,-1.794275,7966
27.35458573,25.6334656,0,-1.72112013,7966
27.17084367,25.5926656,0,-1.57817807,7966
26.9254904,25.39993487,0,-1.52555553,7966
26.74023647,25.1433514,0,-1.59688507,7966
26.542622,24.7157135,0,-1.8269085,7966
26.3805358,24.4444234,0,-1.9361124,7966
26.2500794,24.09205927,0,-2.15802013,7966
26.0939412,23.79168307,0,-2.30225813,7966
26.03558967,24.02270507,0,-2.0128846,7966
25.7736,23.732849,0,-2.040751,7966
25.65490107,23.44927553,0,-2.20562554,7966
25.48866567,23.10393673,0,-2.38472894,7966
25.33885487,22.97926447,0,-2.3595904,7966
25.1337626,22.6813252,0,-2.4524374,7966
24.969698,22.49412027,0,-2.47557773,7966
24.83809343,22.50972636,0,-2.32836707,7966
24.81882947,22.46718547,0,-2.351644,7966
24.6906805,22.17558057,0,-2.51509993,995.75
24.53854767,21.8853208,0,-2.65322687,0
24.32740287,21.63398227,0,-2.6934206,0
24.2539612,21.66131587,0,-2.59264533,0
24.2181986,21.77575673,0,-2.44244187,0
24.21133627,21.765153,0,-2.44618327,0
24.305967,22.21917064,0,-2.08679636,0
24.47437553,22.92282107,0,-1.55155446,0
24.56653033,23.14752193,0,-1.4190084,0
24.6126954,22.74956053,0,-1.86313487,0
24.40130207,22.16255073,0,-2.23875134,0
24.0961324,21.32203767,0,-2.77409473,0
24.0066,21.19337573,0,-2.81322427,0
23.98470873,21.2534078,0,-2.73130093,0
23.96986843,21.36453693,0,-2.6053315,0
23.9593852,21.59707647,0,-2.36230873,0
23.91781213,21.46754153,0,-2.4502706,0
23.90087887,21.4937948,0,-2.40708407,0
23.7752706,21.23782533,0,-2.53744527,0
23.661442,20.761668,0,-2.899774,0
23.62378547,20.63524373,0,-2.98854174,0
23.49081827,20.40563353,0,-3.08518474,0
23.31950379,20.1904755,0,-3.12902829,0
23.2451844,20.09380067,0.00061992,-3.15138373,0
23.15111687,20.11391393,0.009617814,-3.03720294,0.285714286
23.35637213,20.837968,0.029113553,-2.51840413,5.875
23.665861,22.09361387,0.052356912,-1.57224713,18.57142857
24.0184102,23.685199,0.086237195,-0.3332112,40.75
24.41668487,25.7537374,0.153685394,1.33705253,74.85714286
24.85792633,28.00296627,0.205239105,3.14503994,124
25.38981333,30.64478967,0.26604703,5.25497634,190.8571429
25.92083964,33.56302543,0.323376125,7.64218579,275.25
26.23174233,35.39754653,0.372736435,9.1658042,380.5714286
26.3079448,35.30504147,0.361205644,8.99709667,493.25
26.6822978,38.64299933,0.535740481,11.96070153,639.5714286
26.76338493,39.07146407,0.363704941,12.30807914,751.5714286
27.15253713,40.39757687,0.565662541,13.24503974,888.125
27.40404467,41.31692333,0.418877103,13.91287866,1075.142857
27.86412947,43.6938172,0.56387132,15.82968773,1285.125
27.86592971,42.94935371,0.51719428,15.083424,1479.142857
28.24258627,43.05883393,0.580464617,14.81624766,1637
28.48883253,43.78831387,0.585474618,15.29948134,1806.857143
28.98237107,47.528133,0.716702273,18.54576193,2050.125
29.52840573,52.17277807,0.883387189,22.64437234,2313.428571
29.893628,56.5491456,0.775802707,26.6555176,2562.25
30.16676853,54.67960167,0.867912751,24.51283314,2831.285714
30.64815267,58.19227473,0.958720827,27.54412206,3125.75
31.08613807,57.58173707,0.856888655,26.495599,3429
30.96598713,58.3223184,0.966907858,27.35633127,3690.875
31.85976967,60.33080693,0.975826763,28.47103726,3956.857143
31.85876867,60.43083147,0.948907113,28.5720628,4234.875
32.2687516,61.34530853,0.942141783,29.07655693,4514.714286
32.5261004,61.74372393,0.939353365,29.21762353,4777.142857
32.84859033,60.95937107,0.919379874,28.11078074,5051.125
33.08275936,61.57563136,0.793158236,28.492872,5262.285714
33.32188727,57.5274762,0.847597544,24.20558893,5513.625
33.68083073,59.17385453,0.833392598,25.4930238,5732.428571
33.55198987,58.27027193,0.832325577,24.71828206,5932.375
33.78651527,56.12368147,0.666566569,22.3371662,6125.428571
33.41605233,52.4764444,0.678242495,19.06039207,6302.625
33.7623494,52.985213,0.684700735,19.2228636,6518.428571
33.76130373,54.00686427,0.476600342,20.24556054,6671.25
33.27972207,45.37474064,0.238672855,12.09501857,6788.428571
32.8169596,40.0954304,0.21446764,7.2784708,6880.625
32.72800313,38.61097187,0.287300781,5.88296874,6957.142857
33.25120033,42.48199053,0.289585027,9.2307902,7076.375
32.8292944,40.12470707,0.242544795,7.29541267,7175.428571
32.72574673,39.1215456,0.303546963,6.39579887,7254.375
32.85508647,40.3697468,0.294731461,7.51466033,7348.285714
32.51563893,38.29546747,0.199998688,5.77982854,7419.285714
31.9316625,35.02001971,0.13731327,3.08835721,7467.625
31.36695347,32.59263687,0.088127082,1.2256834,7499.571429
30.75914113,30.54561567,0.045607709,-0.21352546,7518.75
30.156077,29.0945292,0.026994183,-1.0615478,7529.857143
29.6914124,28.06063633,0.01128363,-1.63077607,7536
29.19390867,27.26012787,0.001265866,-1.9337808,7537
28.8050252,26.64863687,0,-2.15638833,7537
28.41945813,26.3571066,0,-2.06235153,7537
28.04134036,26.15662057,0,-1.88471979,7537
27.72182007,25.95293373,0,-1.76888634,7537
27.46389373,26.05951547,0,-1.40437826,7537
27.12241393,25.59638287,0,-1.52603106,7537
26.93866167,25.4765034,0,-1.46215827,7537
26.813499,25.44114807,0,-1.37235093,7537
26.7214192,24.9726014,0,-1.7488178,7537
26.061617,23.8103068,0,-2.2513102,7537
25.32423829,23.21858671,0,-2.10565158,7537
25.05556433,23.1519184,0,-1.90364593,7537
24.84250287,23.14363193,0,-1.69887094,7537
24.7625794,23.2487568,0,-1.5138226,7537
24.6506064,23.19892173,0,-1.45168467,7537
24.4036906,23.26634107,0,-1.13734953,7537
24.30899047,23.1665956,0,-1.14239487,7537
24.17554313,22.93040773,0,-1.2451354,7537
24.16959721,22.92681036,0,-1.24278685,7537
23.77793187,22.76066687,0,-1.017265,7537
23.52398087,22.53725387,0,-0.986727,0
23.57631227,22.5190776,0,-1.05723467,0
23.79398807,22.6662274,0,-1.12776067,0
23.82386273,22.74333293,0,-1.0805298,0
23.81315727,22.72366927,0,-1.089488,0
23.8431722,22.72266247,0,-1.12050973,0
23.7696665,22.55624171,0,-1.21342479,0
23.74944667,22.52036333,0,-1.22908334,0
23.74525333,22.56290467,0,-1.18234866,0
23.7231018,22.5175476,0,-1.2055542,0
23.66042487,22.52868047,0,-1.1317444,0
23.56479287,22.4498474,0,-1.11494547,0
23.53508313,22.328715,0,-1.20636813,0
23.55293973,22.28171787,0,-1.27122186,0
23.5656494,22.25478333,0,-1.31086607,0
23.53911914,22.20156636,0,-1.33755278,0
23.4719544,22.1696574,0,-1.302297,0
23.386021,22.07391967,0,-1.31210133,0
23.4240112,22.17654227,0,-1.24746893,0
23.45262647,22.16496173,0,-1.28766474,0
23.35825587,21.58138833,0,-1.77686754,0
23.18258253,21.20090727,0,-1.98167526,0
23.065572,20.99004933,0,-2.07552267,0
22.93050333,21.10439453,0.00190756,-1.8261088,0
22.90438138,21.01892315,0.01427183,-1.88545823,0
23.01654486,21.45331457,0.033140704,-1.56323029,2.75
23.31243287,22.07806387,0.050611544,-1.234369,15.57142857
23.51573693,22.768512,0.083218589,-0.74722493,37.75
23.78894047,23.57560827,0.148654634,-0.2133322,71.28571429
24.0009094,25.62175893,0.203633949,1.62084953,119.75
24.3116068,28.33232007,0.202892965,4.02071327,178.8571429
24.44554647,30.010496,0.281274971,5.56494953,252.25
24.68875133,31.77211313,0.242093163,7.0833618,354.8571429
24.93150013,34.9920044,0.444573009,10.06050427,479.375
25.73379057,40.25765564,0.504731108,14.52386507,625
26.3876404,43.30431733,0.557017175,16.91667693,790.875
26.97056067,45.55024,0.618225763,18.57967933,973.5714286
27.71488233,48.363682,0.670448718,20.64879967,1172.875
28.17348427,49.310594,0.714761605,21.13710973,1386
28.5507568,51.14308473,0.763036357,22.59232793,1598
28.6851826,52.74471267,0.802427213,24.05953007,1835.875
29.21775093,53.5014138,0.834156639,24.28366287,2082.857143
29.56794647,55.37232273,0.862766473,25.80437626,2338
29.84079429,58.03428871,0.891731504,28.19349442,2600.714286
30.38230993,59.35841487,0.913182093,28.97610494,2879.25
30.98658047,60.1309834,0.928844529,29.14440293,3152.857143
31.03626907,60.58494867,0.947984686,29.5486796,3432.125
31.56218267,58.13640527,0.958795863,26.5742226,3714.142857
31.59730213,58.96815807,0.965225899,27.37085594,3999.375
32.02379753,58.25814227,0.970586436,26.23434474,4286.857143
32.30198567,58.66611747,0.966616829,26.3641318,4573.625
32.3679245,60.75254,0.960006299,28.3846155,4857.571429
32.78869213,60.10255927,0.945328505,27.31386714,5146.875
33.25482186,60.86849729,0.913050096,27.61367543,5424.857143
33.4319154,60.25882147,0.865835723,26.82690607,5690.75
33.4819584,59.38402527,0.879347218,25.90206687,5951
33.32365333,58.80879913,0.860723365,25.4851458,6194.285714
33.5405356,59.1779296,0.799901935,25.637394,6445.75
33.7554728,56.66007293,0.743142924,22.90460013,6686.571429
34.09684771,54.98997743,0.760303092,20.89312972,6915.375
34.38259667,57.54735093,0.754912153,23.16475426,7124
34.23293673,54.87144167,0.677356737,20.63850494,7347.625
34.278066,49.94577213,0.504949281,15.66770613,7544.714286
34.62947793,50.88533153,0.629445343,16.2558536,7739.125
34.7056704,51.99498913,0.551405086,17.28931873,7919.142857
34.31009747,46.1497108,0.306095652,11.83961333,8051.125
33.7051188,39.0915042,0.133736274,5.3863854,8127.714286
32.85124421,34.75786921,0.087811558,1.906625,8163
32.63336773,33.21449167,0.075544088,0.58112394,8190.571429
32.45497007,32.52092453,0.067454052,0.06595446,8215.25
32.2224836,31.91202193,0.050618351,-0.31046167,8234.571429
30.90656127,30.83225113,0.036754939,-0.07431014,8247.5
29.40557853,28.88499353,0.032407943,-0.520585,8258.428571
28.77471533,27.36364733,0.016571363,-1.411068,8265.285714
27.8907064,26.16618667,0.003801943,-1.72451973,8268
27.1471252,25.1309936,4.99E-05,-2.0161316,8268
26.84466329,24.81299036,0,-2.03167293,8268
26.80380247,24.55861207,0,-2.2451904,8268
26.5296794,23.8296754,0,-2.700004,8268
26.13919673,23.17435507,0,-2.96484166,8268
25.98317053,22.6132344,0,-3.36993613,8268
25.92591347,22.99613853,0,-2.92977494,8268
26.3512246,24.13337607,0,-2.21784853,8268
26.67003993,25.02776693,0,-1.642273,8268
26.74988007,25.32339464,0,-1.42648543,8268
26.74337147,25.45649007,0,-1.2868814,8268
25.05998927,25.02782793,0,-0.03216134,8268
23.2322306,23.09873853,0,-0.13349207,8268
22.50070593,21.93613867,0,-0.56456726,8268
22.44423013,21.5962768,0,-0.84795333,8268
22.48285327,21.49008393,0,-0.99276934,8268
22.54673253,21.02742533,0,-1.5193072,8268
22.53863333,20.3957946,0,-2.14283873,8268
22.499492,20.06586143,0,-2.43363057,8268
22.4707174,19.81819447,0,-2.65252293,8268
22.384967,19.7203308,0,-2.6646362,8268
22.32996413,19.76913853,0,-2.5608256,0
22.26612553,19.9242026,0,-2.34192293,0
22.27712807,19.96756607,0,-2.309562,0
22.1519064,19.94849033,0,-2.20341607,0
22.209784,19.79560767,0,-2.41417633,0
22.26695967,19.68824047,0,-2.5787192,0
22.238922,19.58762457,0,-2.65129743,0
22.17399293,19.64816287,0,-2.52583006,0
22.08363447,19.61325487,0,-2.4703796,0
21.98052973,19.47120353,0,-2.5093262,0
21.73555907,19.13982333,0,-2.59573574,0
21.402293,18.911025,0,-2.491268,0
21.34014087,18.89304193,0,-2.44709894,0
21.35784927,19.0029684,0,-2.35488087,0
21.37924393,19.24936927,0,-2.12987466,0
21.381364,19.32304473,0,-2.05831927,0
21.25942564,19.0175715,0,-2.24185414,0
21.06681733,18.7768678,0,-2.28994953,0
21.37434887,18.97238173,0,-2.40196714,0
21.55023393,19.259316,0,-2.29091793,0
21.64061293,19.09366447,0,-2.54694846,0
21.89979453,19.31231487,0,-2.58747966,0
22.3387368,19.757601,0,-2.5811358,0
22.401477,19.99467973,0.000825436,-2.40679727,0
22.49571679,20.22972107,0.010563489,-2.26599572,1.375
22.62713007,20.66840413,0.028758912,-1.95872594,7.571428571
22.84106447,21.28203347,0.05068186,-1.559031,19.71428571
23.17152307,22.29486493,0.084808915,-0.87665814,41.875
23.54695427,23.86682333,0.158288559,0.31986906,76.71428571
23.94607947,26.17003387,0.21528912,2.2239544,128.25
24.41617833,29.170227,0.271746877,4.75404867,197.4285714
24.91252433,32.15568047,0.330588588,7.24315614,285
25.35419907,35.4985922,0.395762367,10.14439313,391.8571429
26.09695007,39.08639957,0.451373351,12.9894495,518.75
26.6344054,41.77922547,0.50800591,15.14482007,664.8571429
26.99952593,43.4644392,0.56084592,16.46491327,828.875
27.20573713,45.21238613,0.615290657,18.006649,1010.142857
27.668807,48.98255793,0.666398724,21.31375093,1207
27.95082393,51.05456967,0.720145867,23.10374574,1419.428571
28.3790078,53.2701114,0.766008027,24.8911036,1648.5
28.9688944,54.07523427,0.815546264,25.10633987,1861.142857
29.61952421,55.34798971,0.719329505,25.7284655,2087.125
29.5801188,57.320168,0.984109057,27.7400492,2307.428571
29.96776533,59.42428573,0.852110657,29.4565204,2569.285714
30.10053313,56.94452307,0.988618099,26.84398994,2844
30.31374713,55.35706793,0.580431214,25.0433208,
30.50551153,57.03130307,0.838770058,26.52579154,3129.285714
30.71699633,52.6329488,0.705263953,21.91595247,3337.875
30.90061507,53.412794,0.688090579,22.51217893,3592.428571
31.35813793,59.133262,1.054155981,27.77512407,3824.625
31.57839347,54.04231973,0.544855549,22.46392626,4102.714286
32.03025313,59.7176536,1.008637932,27.68740047,4329
32.626951,60.1761166,0.682372855,27.5491656,4568.285714
32.068638,50.04413893,0.591846789,17.97550093,4830.875
32.80097027,58.15341173,0.818109888,25.35244146,4980.428571
33.18527407,61.56432687,0.956640629,28.3790528,5244.25
33.488021,59.6638592,0.718815376,26.1758382,5525.714286
32.70759336,48.42773879,0.24348246,15.72014543,5761.25
32.27215373,44.45963127,0.445260018,12.18747754,5882.142857
32.34491993,43.7751686,0.302484416,11.43024867,6037.571429
32.281588,41.69365867,0.327377192,9.41207067,6176.125
32.39553247,42.82737193,0.319140978,10.43183946,6282.428571
32.8598512,46.55671167,0.536137697,13.69686047,6371.875
33.26259353,48.231889,0.528659957,14.96929547,6528.714286
